iter	MAPE	RMSE	MAE
1953	0.08766898051	4654.537324	3905.134356
1954	0.08765880098	4653.611791	3904.611056
1955	0.08754228896	4648.534664	3900.600722
1956	0.08751976869	4647.237731	3899.448483
1957	0.08743698038	4642.783043	3895.804685
1958	0.08741855026	4641.501364	3894.863204
1959	0.08743029719	4640.58247	3894.490411
1960	0.08727085473	4633.500223	3888.903499
1961	0.0872542428	4632.255289	3887.976611
1962	0.08725057916	4631.493023	3887.665481
1963	0.08723603012	4630.597396	3887.075603
1964	0.08705638633	4622.490139	3879.614858
1965	0.08700777756	4620.026822	3877.764495
1966	0.08693078888	4614.318458	3873.44072
1967	0.0868742772	4610.544858	3870.518384
1968	0.08685868278	4609.362986	3869.724725
1969	0.08685238026	4608.506246	3869.283224
1970	0.086839826	4607.501059	3868.667076
1971	0.08677587359	4603.506587	3865.113163
1972	0.08673506332	4601.025574	3863.123366
1973	0.08672372477	4600.165046	3862.63388
1974	0.08666034402	4596.260156	3859.311788
1975	0.08656067254	4592.833546	3856.940314
1976	0.08654836969	4591.851254	3856.284946
1977	0.08638415561	4585.030928	3850.522673
1978	0.08637670289	4584.197513	3850.082564
1979	0.08634875525	4582.851249	3848.664201
1980	0.08631930311	4581.250249	3847.271051
1981	0.08626727121	4577.825765	3844.766108
1982	0.08622281352	4575.175646	3842.582428
1983	0.08622884285	4574.262813	3842.245466
1984	0.08621314251	4573.292074	3841.615092
1985	0.08619425071	4572.033499	3840.662689
1986	0.0861818949	4571.127389	3840.149931
1987	0.08617437339	4570.231357	3839.626185
1988	0.08613054399	4568.621444	3837.980798
1989	0.08595436725	4560.712731	3830.666773
1990	0.08594367812	4559.807007	3830.15424
1991	0.0858458708	4556.717583	3827.470369
1992	0.08583631391	4555.824712	3826.94786
1993	0.0858295742	4555.002993	3826.510796
1994	0.08565558342	4547.245015	3819.2802
1995	0.08561636083	4545.071625	3817.337575
1996	0.08560966523	4544.278173	3816.990551
1997	0.08546080891	4539.968327	3813.2386
1998	0.08543856427	4538.157812	3812.021316
1999	0.08542884113	4537.061194	3811.261122
2000	0.08542098647	4536.163418	3810.720451
2001	0.08540332782	4534.913177	3809.678405
2002	0.08538573343	4533.676659	3808.642335
2003	0.08534146528	4531.454969	3806.709911
2004	0.08532932813	4530.546426	3806.176213
2005	0.08524726674	4527.862632	3802.915012
2006	0.08523732919	4527.022948	3802.493159
2007	0.08519104842	4524.678229	3800.479351
2008	0.0851441598	4521.963523	3798.258187
2009	0.08513638445	4521.077949	3797.740331
2010	0.08511717694	4519.777089	3796.630667
2011	0.08510852459	4518.894138	3796.113743
2012	0.08510033707	4518.013657	3795.597613
2013	0.08507386679	4516.653151	3794.346168
2014	0.08506275911	4515.766081	3793.841739
2015	0.08497854514	4512.489429	3791.123689
2016	0.08491713523	4508.96998	3788.108106
2017	0.0849040582	4507.793743	3787.323621
2018	0.08489216007	4506.843433	3786.831712
2019	0.08485417023	4504.756722	3785.140653
2020	0.08483826739	4503.809495	3784.538934
2021	0.08480367858	4501.369242	3782.56046
2022	0.08478875374	4500.485799	3782.020781
2023	0.08477023483	4499.347376	3781.063788
2024	0.08476298288	4498.573302	3780.722121
2025	0.08475592658	4497.701091	3780.208886
2026	0.08474681507	4496.869003	3779.7513
2027	0.08470727025	4494.758993	3777.87021
2028	0.08469969981	4493.944091	3777.444027
2029	0.0846787154	4492.749197	3776.483096
2030	0.08460451911	4486.99633	3772.025407
2031	0.08457067897	4485.669683	3770.495183
2032	0.08455860189	4484.597391	3769.736224
2033	0.08455393968	4483.842465	3769.349112
2034	0.08454007213	4482.904301	3768.75231
2035	0.08453224842	4482.092066	3768.327584
2036	0.08450256307	4481.155784	3767.723253
2037	0.08449062914	4480.228703	3767.115638
2038	0.08433968763	4473.623428	3761.837087
2039	0.08433205646	4472.875741	3761.504353
2040	0.08418329575	4465.362305	3754.553114
2041	0.08415258964	4463.858763	3752.82634
2042	0.08401601279	4456.477601	3745.991116
2043	0.08400385287	4455.56323	3745.305282
2044	0.08399661625	4454.772728	3744.810825
2045	0.08398508196	4453.906889	3744.303309
2046	0.08393875034	4450.366139	3741.940464
2047	0.08393105801	4449.502248	3741.43375
2048	0.08392025759	4448.707579	3740.998148
2049	0.08390182597	4447.604709	3740.13364
2050	0.0838314977	4442.054502	3735.860896
2051	0.08381265013	4440.926762	3734.993143
2052	0.08372611243	4436.347481	3731.429314
2053	0.08365142959	4433.333501	3729.058438
2054	0.08363410163	4431.160667	3727.606387
2055	0.08360948671	4429.266809	3726.539357
2056	0.08359908078	4428.403677	3726.034127
2057	0.08351168193	4422.62668	3721.277391
2058	0.08348600651	4421.178877	3719.614758
2059	0.08347676038	4420.220899	3718.975159
2060	0.08339411498	4417.669847	3716.691162
2061	0.08325943414	4410.453052	3709.955804
2062	0.08324582444	4409.532586	3709.37579
2063	0.08323657185	4408.673979	3708.873271
2064	0.08321047831	4406.752968	3707.153569
2065	0.08318870168	4405.587034	3706.145796
2066	0.083180632	4404.731168	3705.644508
2067	0.08316398613	4403.869807	3705.128852
2068	0.08312413319	4401.649173	3703.198786
2069	0.08310259343	4400.630644	3702.370007
2070	0.08309307389	4399.769974	3701.849992
2071	0.08308375173	4398.920246	3701.351069
2072	0.08295049555	4391.825051	3694.688308
2073	0.08294505325	4391.024694	3694.256053
2074	0.08293797981	4390.234002	3693.842006
2075	0.08286306282	4385.215839	3689.506357
2076	0.08281500401	4382.012449	3687.009739
2077	0.08278065809	4380.07699	3685.284592
2078	0.08274827567	4378.571914	3683.514396
2079	0.08272007352	4377.224133	3681.94356
2080	0.08271347135	4376.502812	3681.612238
2081	0.08270103195	4375.710941	3681.115969
2082	0.08267276911	4373.740036	3679.527859
2083	0.08266059279	4372.855059	3678.949003
2084	0.08262209429	4370.258543	3676.945554
2085	0.08259171811	4368.796373	3675.867252
2086	0.08253786269	4365.232554	3672.795265
2087	0.08248940782	4362.574665	3670.652693
2088	0.0824236343	4358.678055	3667.288033
2089	0.08242560504	4357.653994	3666.443227
2090	0.08240453481	4355.718634	3665.302768
2091	0.08233708162	4351.252701	3661.900672
2092	0.08232814504	4350.473341	3661.486137
2093	0.08225271043	4346.089857	3657.929211
2094	0.08224481209	4345.238035	3657.415379
2095	0.08218781627	4341.916277	3654.596416
2096	0.08216879942	4340.857711	3653.763869
2097	0.08215966984	4340.007212	3653.281327
2098	0.08214105713	4339.07656	3652.628458
2099	0.08212701932	4338.19382	3652.077575
2100	0.08197595363	4332.110468	3647.071854
2101	0.08196520039	4331.233692	3646.498231
2102	0.08195449457	4330.274929	3645.756997
2103	0.08193381296	4329.35304	3645.094677
2104	0.08189828934	4326.97851	3643.226596
2105	0.08188260252	4325.941189	3642.43676
2106	0.08181557083	4322.764868	3639.196892
2107	0.08172595919	4317.583854	3634.689235
2108	0.08171837255	4316.798872	3634.263779
2109	0.08164869421	4313.248054	3630.992404
2110	0.08164126217	4312.471833	3630.585158
2111	0.08160494265	4311.56347	3629.999021
2112	0.08159708722	4310.794072	3629.603551
2113	0.08158634031	4309.986888	3629.116785
2114	0.08157487917	4309.175802	3628.616909
2115	0.08150179899	4304.098697	3624.699388
2116	0.08145574885	4300.871843	3622.413337
2117	0.08144134724	4299.993129	3621.834703
2118	0.08138064237	4296.503858	3619.222596
2119	0.08135530695	4294.908892	3618.002913
2120	0.08129583494	4292.307248	3615.424093
2121	0.0812724727	4290.94311	3613.939098
2122	0.08125976026	4290.167189	3613.432053
2123	0.08123392677	4288.685536	3612.045689
2124	0.0812144243	4287.835445	3611.52785
2125	0.08108349473	4280.137475	3604.36267
2126	0.0810757548	4279.347717	3603.968254
2127	0.0810629996	4278.494692	3603.381514
2128	0.08105243826	4277.692582	3602.88631
2129	0.08096304303	4273.612192	3598.354414
2130	0.08092912185	4270.958189	3596.639811
2131	0.08084475542	4266.282874	3592.616109
2132	0.08083196447	4265.163108	3591.710893
2133	0.08070359222	4258.369688	3585.295604
2134	0.080694745	4257.539338	3584.794381
2135	0.0806787452	4256.55321	3584.135054
2136	0.0806710492	4255.776464	3583.734944
2137	0.08061635104	4252.15473	3580.970672
2138	0.08059364169	4250.304912	3579.862844
2139	0.08055938522	4249.405134	3579.270073
2140	0.08054486598	4248.538531	3578.716658
2141	0.08051099108	4247.648992	3578.142114
2142	0.0804865718	4246.457422	3576.965949
2143	0.08047795528	4245.636883	3576.468505
2144	0.08046928032	4244.825287	3575.990818
2145	0.08044866628	4243.60968	3574.85023
2146	0.08043612422	4242.755257	3574.286098
2147	0.08040095224	4241.871745	3573.714011
2148	0.08038596087	4240.710864	3572.818774
2149	0.08036483879	4239.712585	3571.891137
2150	0.08035082332	4238.889839	3571.360036
2151	0.0803426297	4238.132233	3570.947556
2152	0.0803338684	4237.360735	3570.52663
2153	0.08030377182	4235.462672	3569.216414
2154	0.08023917388	4231.59376	3566.078995
2155	0.08022501896	4230.731305	3565.49594
2156	0.0802113784	4229.626529	3564.710103
2157	0.08017621106	4228.804333	3564.220174
2158	0.08016375172	4227.950428	3563.672795
2159	0.08010444405	4223.858017	3560.755963
2160	0.08009006007	4222.971535	3560.130186
2161	0.08006821358	4221.749937	3558.722851
2162	0.08004697855	4220.110462	3557.480239
2163	0.08003482172	4219.261203	3556.935259
2164	0.08002442632	4218.468804	3556.463669
2165	0.08000815508	4217.670457	3555.979388
2166	0.07986167925	4212.516172	3551.661181
2167	0.07975443825	4206.044204	3546.050135
2168	0.07971352108	4203.650216	3544.0252
2169	0.07966566793	4200.971179	3541.538998
2170	0.07965854842	4200.223986	3541.145453
2171	0.07962252038	4199.37643	3540.581116
2172	0.07960748289	4198.326102	3539.741092
2173	0.0795854116	4197.035314	3538.339964
2174	0.07957441349	4196.256031	3537.86539
2175	0.07956628511	4195.499791	3537.472991
2176	0.0794837015	4191.407344	3533.410428
2177	0.07945048762	4190.595114	3532.925121
2178	0.07941245181	4188.544187	3531.197903
2179	0.07939531142	4187.665509	3530.562859
2180	0.07930328825	4182.707805	3525.721916
2181	0.07924399481	4180.269685	3523.697266
2182	0.07920678756	4179.364458	3523.052679
2183	0.07917438085	4177.590778	3521.610861
2184	0.07911801768	4174.910657	3518.67955
2185	0.07906010217	4171.947355	3516.941805
2186	0.07904377321	4170.806734	3516.061073
2187	0.07903012911	4169.778125	3515.268944
2188	0.07899179414	4168.316708	3513.282219
2189	0.07897328283	4167.023997	3512.260422
2190	0.07893403282	4166.096026	3511.54499
2191	0.07891741131	4165.230934	3511.05525
2192	0.07890947702	4164.498499	3510.675303
2193	0.07888936023	4162.915307	3509.644104
2194	0.078858886	4161.125181	3508.166667
2195	0.07884174851	4160.335436	3507.700297
2196	0.07884741883	4159.498398	3507.291749
2197	0.07883777015	4158.679708	3506.750433
2198	0.07869805095	4153.190015	3501.729366
2199	0.0787056949	4152.464021	3501.51028
2200	0.07871115773	4151.572402	3501.021352
2201	0.0786754623	4149.520529	3499.338546
2202	0.07866364369	4148.252441	3498.601805
2203	0.07865294501	4147.498087	3498.14164
2204	0.07859408004	4145.548633	3496.490691
2205	0.07858313568	4144.79277	3496.036596
2206	0.07858831774	4143.933392	3495.662522
2207	0.07858038708	4143.144354	3495.196237
2208	0.07856778267	4142.327828	3494.652634
2209	0.0785150651	4138.500801	3492.153613
2210	0.07850453069	4137.747598	3491.690537
2211	0.07849856437	4137.041838	3491.301408
2212	0.07850771565	4136.298064	3491.030359
2213	0.0784364312	4133.835745	3488.327153
2214	0.07842873574	4133.089277	3487.949155
2215	0.07841229718	4132.238434	3487.328653
2216	0.07839965065	4131.428622	3486.802884
2217	0.07838503515	4130.540224	3486.093133
2218	0.07831863585	4126.591095	3482.692553
2219	0.07829589925	4125.47768	3481.72782
2220	0.07830212002	4124.68056	3481.421297
2221	0.07829407799	4123.899027	3480.957681
2222	0.07826667447	4122.244767	3479.531803
2223	0.07822367517	4119.606509	3476.917411
2224	0.07821944443	4118.879903	3476.516309
2225	0.07819278082	4117.801525	3475.392086
2226	0.07817831584	4116.991434	3474.866527
2227	0.07816157534	4115.89264	3474.028778
2228	0.07814711071	4114.926353	3473.232116
2229	0.07815276913	4114.150869	3472.927495
2230	0.07812588876	4112.487179	3471.900788
2231	0.07811592066	4111.704589	3471.449435
2232	0.07808785757	4110.040035	3470.069407
2233	0.07800975887	4106.220952	3466.583685
2234	0.07788184659	4100.472498	3460.694962
2235	0.07786342456	4099.094841	3459.287687
2236	0.07784583073	4097.988251	3458.261024
2237	0.07783645875	4097.205736	3457.810234
2238	0.07774290477	4093.617552	3454.934605
2239	0.07762065173	4088.141942	3450.586751
2240	0.07761450296	4087.365968	3450.097155
2241	0.0776085973	4086.645288	3449.698305
2242	0.07751164743	4080.986686	3444.886717
2243	0.07750545162	4080.275996	3444.505337
2244	0.07749446288	4079.479752	3443.97176
2245	0.07748986589	4078.799901	3443.597559
2246	0.07747973743	4078.013752	3443.072152
2247	0.07746028147	4076.867811	3442.044417
2248	0.07745125726	4076.119284	3441.581111
2249	0.07738976572	4073.744998	3439.769706
2250	0.07734541933	4071.261273	3437.609401
2251	0.07734949226	4070.466013	3437.214069
2252	0.07730004173	4068.334028	3435.489382
2253	0.07729584715	4067.621166	3435.093503
2254	0.07723641871	4063.439946	3432.012173
2255	0.07721894989	4062.438151	3431.030944
2256	0.07716577466	4059.439488	3428.440283
2257	0.07710119307	4053.956934	3423.697093
2258	0.07709041834	4053.155937	3423.151653
2259	0.07706672621	4051.590802	3421.957211
2260	0.07696838365	4047.222625	3418.160294
2261	0.07695755667	4046.092958	3417.305724
2262	0.0769064596	4042.442896	3414.89794
2263	0.07689986139	4041.738465	3414.486943
2264	0.07688260351	4040.793823	3413.670868
2265	0.07687045519	4039.754405	3412.886979
2266	0.07686240287	4039.053979	3412.510401
2267	0.07685509992	4038.335479	3412.133698
2268	0.07683170456	4036.604271	3410.764531
2269	0.07675408881	4032.723975	3407.314237
2270	0.0766333072	4027.751494	3402.38326
2271	0.07661897168	4026.693537	3401.569427
2272	0.07659914472	4025.051435	3400.658948
2273	0.07658016715	4024.250294	3400.068638
2274	0.07657391627	4023.552779	3399.694019
2275	0.07656529701	4022.83621	3399.243596
2276	0.07657062471	4022.008352	3398.878237
2277	0.07655667382	4021.268353	3398.420901
2278	0.07654881183	4020.513317	3397.971642
2279	0.07655575116	4019.673806	3397.56035
2280	0.076543714	4018.633546	3396.671734
2281	0.07652763249	4017.820277	3396.074814
2282	0.07651264606	4016.855029	3395.371819
2283	0.07650560811	4016.226271	3395.079478
2284	0.07649229814	4015.301921	3394.309431
2285	0.07648539383	4014.607061	3393.925545
2286	0.07648671042	4013.810136	3393.532324
2287	0.07647918732	4013.052405	3393.071215
2288	0.07647431709	4012.405478	3392.758628
2289	0.07646409885	4011.643535	3392.247375
2290	0.07644005095	4009.945557	3390.853646
2291	0.07638117233	4008.011254	3388.81483
2292	0.07634070324	4005.614263	3387.02024
2293	0.07634758901	4004.867659	3386.713428
2294	0.076330274	4003.75981	3385.697022
2295	0.07632282464	4003.005272	3385.237976
2296	0.07630279131	4001.942597	3384.201826
2297	0.07620797853	3998.662327	3381.494296
2298	0.07611348988	3993.64468	3377.119735
2299	0.07610425953	3992.866596	3376.587669
2300	0.07609636917	3992.120962	3376.143777
2301	0.07604159777	3988.439746	3373.608885
2302	0.07603400234	3987.649768	3373.042722
2303	0.07601500038	3986.687229	3372.248664
2304	0.07585366829	3982.974794	3368.666433
2305	0.07584706825	3982.067047	3367.950051
2306	0.07575199142	3978.962429	3365.500032
2307	0.07574377799	3978.255655	3365.120018
2308	0.07572592552	3977.331548	3364.436163
2309	0.07571702095	3976.588634	3363.994114
2310	0.07570443111	3975.89065	3363.565061
2311	0.07569438406	3975.126469	3363.107503
2312	0.07562980532	3971.803302	3359.95641
2313	0.07560117411	3970.155171	3358.602884
2314	0.07559236568	3969.413599	3358.161748
2315	0.07558486932	3968.706025	3357.754132
2316	0.07557360351	3967.890911	3357.121235
2317	0.0755607351	3967.17745	3356.700568
2318	0.07552464212	3963.924356	3353.469069
2319	0.07551204936	3963.16524	3352.959456
2320	0.0754894104	3962.137786	3351.890171
2321	0.07547301888	3961.19015	3351.183284
2322	0.07542898708	3959.392991	3349.319543
2323	0.07541066851	3958.486791	3348.644132
2324	0.07541865386	3957.742172	3348.341317
2325	0.0754067133	3957.050208	3347.915575
2326	0.07539838406	3956.354113	3347.539506
2327	0.07538547542	3955.594458	3347.040314
2328	0.07537495198	3954.854211	3346.608151
2329	0.07538046548	3954.057802	3346.245692
2330	0.07530826172	3951.165233	3343.862457
2331	0.07529270018	3949.98342	3343.026732
2332	0.07523375205	3947.950248	3340.657431
2333	0.07522459689	3947.248801	3340.22233
2334	0.0752153628	3946.517479	3339.785319
2335	0.07522147949	3945.724732	3339.423964
2336	0.07521048844	3945.020287	3338.992232
2337	0.07520158655	3944.291286	3338.555976
2338	0.07519270258	3943.555894	3338.059121
2339	0.07518226001	3942.822223	3337.60778
2340	0.0751685682	3941.951324	3336.787239
2341	0.0751554762	3941.200393	3336.291713
2342	0.07515992627	3940.368996	3335.850568
2343	0.075142165	3939.053806	3334.87716
2344	0.07507408902	3934.352379	3330.337271
2345	0.07502257109	3931.7482	3327.432198
2346	0.07489764981	3927.289451	3323.099281
2347	0.07488476509	3926.545754	3322.606851
2348	0.07475929424	3921.107609	3318.258354
2349	0.07469628192	3918.407033	3315.641389
2350	0.07466188159	3916.29347	3314.003458
2351	0.07464804955	3915.522474	3313.488838
2352	0.07464028087	3914.879883	3313.126356
2353	0.07463228121	3914.177646	3312.685372
2354	0.07462148854	3913.49489	3312.265352
2355	0.07458120747	3910.510932	3310.064784
2356	0.07456782535	3909.511074	3309.27182
2357	0.0745575135	3908.78206	3308.845163
2358	0.07456132397	3908.000103	3308.48773
2359	0.07455267411	3907.337501	3308.069485
2360	0.07453487979	3906.450257	3307.295289
2361	0.07442333992	3902.294285	3303.110949
2362	0.07441614987	3901.639684	3302.750515
2363	0.07440691159	3900.975538	3302.395704
2364	0.07441712482	3900.217907	3302.056225
2365	0.07440598365	3899.513319	3301.566213
2366	0.07436347644	3897.204879	3299.529324
2367	0.07426429732	3893.989299	3295.960601
2368	0.07424507082	3892.345422	3294.88192
2369	0.07424116714	3891.668758	3294.513054
2370	0.07422829258	3890.953196	3294.083719
2371	0.07421956811	3890.261748	3293.64729
2372	0.07420262352	3888.814088	3292.70625
2373	0.07419717696	3888.0952	3292.264831
2374	0.07418976853	3887.382492	3291.836802
2375	0.07413969686	3884.513647	3289.415157
2376	0.07410094948	3882.599963	3287.830212
2377	0.07405929886	3880.303363	3285.981423
2378	0.07406477811	3879.594143	3285.697505
